英雄名,职业名,职业,生命,攻击,智力,防御,魔防,技巧,生命带小数,攻击带小数,智力带小数,防御带小数,魔防带小数,技巧带小数,铸纹生命,铸纹攻击,铸纹智力,铸纹防御,铸纹魔防,铸纹技巧,铸纹特效,铸纹特效生命,铸纹特效攻击,铸纹特效智力,铸纹特效防御,铸纹特效魔防,铸纹特效技巧,兵修生命,兵修攻击,兵修防御,兵修魔防,心之羁绊4,心之羁绊7,英雄头像,职业图标
芙蕾雅,皇家卫士,枪兵,5182,408,312,387,207,81,5181.96304,408.002368,312.438149,386.73417,207.447555,81.04941,1000,150,30,90,90,20,全属性+5%；获得[蔷薇之阵]时若防御基础值大于魔防，同时获得[枪阵]；反之获得[铁蔷薇]。,0.05,0.05,0.05,0.05,0.05,0.05,0.35,0.1,0.4,0.1,受到攻击进入战斗时，遭受物理伤害降低10%。,主动攻击时，士兵伤害提升20%。,https://patchwiki.biligame.com/images/langrisser/thumb/4/4b/o19c5nzfxjv0hiotrqrwnjzw9a9i8kd.png/82px-%E5%A4%B4%E5%83%8F_%E8%8A%99%E8%95%BE%E9%9B%85.png,https://patchwiki.biligame.com/images/langrisser/2/2a/saybrdjne9pmhsrl3ejfs4qw6xo4dzy.png
高里,光之剑,步兵,4307,593,276,322,292,167,4306.517,592.730195,275.94996,322.03196,291.888672,166.554,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.25,0.35,0.25,0.15,主动攻击进入战斗时，部队遭受伤害降低10%。,本部队有7个以上的强化状态时，战斗中伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/9/9d/0fywsdykc0aetc6wjfupikjcikyzc9l.png/82px-%E5%A4%B4%E5%83%8F_%E9%AB%98%E9%87%8C.png,https://patchwiki.biligame.com/images/langrisser/2/2b/k9u2vm161ro6vg21nynagc2up9ag1wo.png
高里,英雄,步兵,4307,562,276,348,280,167,4306.517,561.78116,275.94996,347.62298,280.063872,166.554,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.25,0.35,0.25,0.15,本部队有5个以上的强化状态时，战斗中遭受伤害降低10%。,部队血量低于70%时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/9/9d/0fywsdykc0aetc6wjfupikjcikyzc9l.png/82px-%E5%A4%B4%E5%83%8F_%E9%AB%98%E9%87%8C.png,https://patchwiki.biligame.com/images/langrisser/2/2b/k9u2vm161ro6vg21nynagc2up9ag1wo.png
格伦希尔,驭空之刃,步兵,4548,603,258,339,278,141,4548.45,602.898367,257.86332,338.857524,278.052058,141.1759,1000,150,30,90,90,20,进入战斗前使敌军通用移动力提升效果转化为移动力降低效果，持续1回合；[酷寒之盾]额外获得“[指挥]周围2格范围内所有友军部队攻击、智力提升10%”。,0,0,0,0,0,0,0.3,0.4,0.15,0.15,部队血量低于70%时，进入战斗后遭受伤害降低10%。,在天空时，范围伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/7/73/p8us9a6f142ba7m7jfai7sw2g70v8p0.png/82px-%E5%A4%B4%E5%83%8F_%E6%A0%BC%E4%BC%A6%E5%B8%8C%E5%B0%94.png,https://patchwiki.biligame.com/images/langrisser/2/2b/k9u2vm161ro6vg21nynagc2up9ag1wo.png
格伦希尔,锋翼统帅,飞兵,4241,603,235,339,301,157,4240.818,602.898367,234.616551,338.857524,301.025879,157.0775,1000,150,30,90,90,20,进入战斗前使敌军通用移动力提升效果转化为移动力降低效果，持续1回合；[酷寒之盾]额外获得“[指挥]周围2格范围内所有友军部队攻击、智力提升10%”。,0,0,0,0,0,0,0.3,0.4,0.15,0.15,受到远程攻击时，遭受物理伤害降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/7/73/p8us9a6f142ba7m7jfai7sw2g70v8p0.png/82px-%E5%A4%B4%E5%83%8F_%E6%A0%BC%E4%BC%A6%E5%B8%8C%E5%B0%94.png,https://patchwiki.biligame.com/images/langrisser/5/57/dyglb5nlud5vnkanatxz3qgp6on482t.png
格尼尔,啸风骑将,SP弓兵,4902,502,250,360,304,180,4901.61849,502.4909,249.678,359.56572,303.658998,179.80638,1000,150,30,90,90,20,[坚忍的反击]持续回合数+1，最大累积层数+1；释放[全村的希望]后，行动结束时额外使所有“光辉军团”友军所处的格子获得[我的地盘]。,0,0,0,0,0,0,0.25,0.35,0.3,0.1,部队血量低于70%时，战斗中遭受伤害降低10%。,部队血量低于70%时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/4/44/7d7i6pr6p0wgjnczr6kbvjdkrboy4pm.png/82px-%E5%A4%B4%E5%83%8F_%E6%A0%BC%E5%B0%BC%E5%B0%94.png,https://patchwiki.biligame.com/images/langrisser/9/97/kuwfr1q3ox5fahhoympu2qmrnpxvmik.png
格尼尔,大元帅,枪兵,4993,495,227,376,220,90,4993.24119,495.497745,227.16915,376.22091,220.21595,90.2005,1000,150,30,90,90,20,[坚忍的反击]持续回合数+1，最大累积层数+1；释放[全村的希望]后，行动结束时额外使所有“光辉军团”友军所处的格子获得[我的地盘]。,0,0,0,0,0,0,0.2,0.3,0.35,0.1,受到攻击进入战斗时，遭受魔法伤害降低10%。,受到近战攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/4/44/7d7i6pr6p0wgjnczr6kbvjdkrboy4pm.png/82px-%E5%A4%B4%E5%83%8F_%E6%A0%BC%E5%B0%BC%E5%B0%94.png,https://patchwiki.biligame.com/images/langrisser/2/2a/saybrdjne9pmhsrl3ejfs4qw6xo4dzy.png
格尼尔,弓骑统帅,弓兵,4106,495,250,287,308,157,4105.79736,495.497745,249.678,286.754637,307.823925,156.94887,1000,150,30,90,90,20,[坚忍的反击]持续回合数+1，最大累积层数+1；释放[全村的希望]后，行动结束时额外使所有“光辉军团”友军所处的格子获得[我的地盘]。,0,0,0,0,0,0,0.2,0.3,0.35,0.1,受到攻击进入战斗时，遭受物理伤害降低10%。,受到远程攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/4/44/7d7i6pr6p0wgjnczr6kbvjdkrboy4pm.png/82px-%E5%A4%B4%E5%83%8F_%E6%A0%BC%E5%B0%BC%E5%B0%94.png,https://patchwiki.biligame.com/images/langrisser/3/3a/5upgpk3aic51zn1xyfg5kqftt45hrck.png
古恩,白狼王,魔物,4051,611,260,320,280,160,4050.517,611.095568,260.11128,320.049042,279.90877,160.00316,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.4,0.3,0.15,0.15,受到远程攻击时，遭受伤害降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/5/5d/d71cmce44glj0r6cg286g1ezz4ua4rv.png/82px-%E5%A4%B4%E5%83%8F_%E5%8F%A4%E6%81%A9.png,https://patchwiki.biligame.com/images/langrisser/f/f5/jtug5y6g75i6833lqx7y046grsymppz.png
古恩,群山守护者,步兵,3750,581,237,320,303,179,3749.88628,580.587584,236.661854,320.049042,303.069635,178.511,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.4,0.3,0.15,0.15,受到近战攻击时，遭受物理伤害降低10%。,部队血量低于70%时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/5/5d/d71cmce44glj0r6cg286g1ezz4ua4rv.png/82px-%E5%A4%B4%E5%83%8F_%E5%8F%A4%E6%81%A9.png,https://patchwiki.biligame.com/images/langrisser/2/2b/k9u2vm161ro6vg21nynagc2up9ag1wo.png
古巨拉,贝希摩斯,骑兵,5805,503,271,293,325,109,5804.671,502.731224,271.41972,293.335618,325.049042,109.41703,1000,150,30,90,90,20,生命+5%；行动结束时，若自身所有主动技能均处于冷却，触发天赋回血效果，且自身所有技能冷却时间-1。,0.05,0,0,0,0,0,0.4,0.15,0.35,0.1,主动攻击进入战斗时，部队遭受伤害降低10%。,部队血量低于70%时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/e/eb/7rvy2c5zuctfkimwlm0i52js47zdmn9.png/82px-%E5%A4%B4%E5%83%8F_%E5%8F%A4%E5%B7%A8%E6%8B%89.png,https://patchwiki.biligame.com/images/langrisser/a/a6/mm81uv30343mz2uyjezjsalzlpj421z.png
古巨拉,海德拉,水兵,5442,412,247,317,285,124,5442.19525,412.059357,246.950821,317.244659,285.171243,123.8105,1000,150,30,90,90,20,生命+5%；行动结束时，若自身所有主动技能均处于冷却，触发天赋回血效果，且自身所有技能冷却时间-1。,0.05,0,0,0,0,0,0.4,0.15,0.35,0.1,部队血量高于80%时，遭受暴击率降低10%。,受到近战攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/e/eb/7rvy2c5zuctfkimwlm0i52js47zdmn9.png/82px-%E5%A4%B4%E5%83%8F_%E5%8F%A4%E5%B7%A8%E6%8B%89.png,https://patchwiki.biligame.com/images/langrisser/d/d0/c1pkxu78pkarz4jej3l9ar096zfxvwy.png
古巨拉,巴哈姆特,龙,5442,412,327,282,371,124,5442.19525,412.059357,326.526148,282.368168,371.38749,123.8105,1000,150,30,90,90,20,生命+5%；行动结束时，若自身所有主动技能均处于冷却，触发天赋回血效果，且自身所有技能冷却时间-1。,0.05,0,0,0,0,0,0.4,0.15,0.35,0.1,部队血量100%时，遭受伤害降低10%。,受到攻击时，士兵伤害提升20%。,https://patchwiki.biligame.com/images/langrisser/thumb/e/eb/7rvy2c5zuctfkimwlm0i52js47zdmn9.png/82px-%E5%A4%B4%E5%83%8F_%E5%8F%A4%E5%B7%A8%E6%8B%89.png,https://patchwiki.biligame.com/images/langrisser/5/59/e06u6btw258hb0q7cvz0zr3rme6r38g.png
古斯塔夫,死灵之械,魔物,4316,263,591,268,364,130,4316.24226,262.5982,591.364272,267.513608,364.07984,129.55488,1000,30,150,90,90,20,智力+5%；以自身为目标释放技能时该技能冷却时间+1，使用后可以额外行动2格，可再次攻击。（[触发冷却]该效果需要间隔1回合才可以再次触发）,0,0,0.05,0,0,0,0.15,0.35,0.15,0.35,受到具有弱化效果的部队攻击进入战斗时，遭受伤害降低10%。,部队血量100%时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/0/06/6vegjgi4xk8dfozua8g02t349obwc93.png/82px-%E5%A4%B4%E5%83%8F_%E5%8F%A4%E6%96%AF%E5%A1%94%E5%A4%AB.png,https://patchwiki.biligame.com/images/langrisser/f/f5/jtug5y6g75i6833lqx7y046grsymppz.png
古斯塔夫,巫师,法师,3826,263,563,249,364,99,3825.92425,262.5982,562.61173,248.755167,364.07984,99.47964,1000,30,150,90,90,20,智力+5%；以自身为目标释放技能时该技能冷却时间+1，使用后可以额外行动2格，可再次攻击。（[触发冷却]该效果需要间隔1回合才可以再次触发）,0,0,0.05,0,0,0,0.15,0.35,0.15,0.35,部队血量高于80%时，遭受暴击率降低10%。,受到攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/0/06/6vegjgi4xk8dfozua8g02t349obwc93.png/82px-%E5%A4%B4%E5%83%8F_%E5%8F%A4%E6%96%AF%E5%A1%94%E5%A4%AB.png,https://patchwiki.biligame.com/images/langrisser/1/14/nag73iaujh413w5f0wzkrvrwijlu35j.png
光影剑魄,剑之传承,步兵,3878,573,258,308,268,186,3878.10587,573.339304,257.86332,308.461824,268.125664,186.2135,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.15,0.35,0.25,0.25,部队血量低于70%时，进入战斗后遭受伤害降低10%。,受到魔法攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/9/9e/p5o74nrl3to4o30w0qef8h921le25yt.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%89%E5%BD%B1%E5%89%91%E9%AD%84.png,https://patchwiki.biligame.com/images/langrisser/2/2b/k9u2vm161ro6vg21nynagc2up9ag1wo.png
光影剑魄,魔剑具象,魔物,4174,603,258,308,279,167,4174.08675,603.402883,257.86332,308.461824,279.178264,166.88406,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.15,0.35,0.25,0.25,自身处于[危险范围]内，遭受暴击率降低10%。,受到物理攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/9/9e/p5o74nrl3to4o30w0qef8h921le25yt.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%89%E5%BD%B1%E5%89%91%E9%AD%84.png,https://patchwiki.biligame.com/images/langrisser/f/f5/jtug5y6g75i6833lqx7y046grsymppz.png
光佑使徒,圣护使徒,僧侣,5068,260,567,320,348,94,5067.85625,260.11128,566.587584,319.997796,347.535468,94.2435,1000,30,150,90,90,20,无,0,0,0,0,0,0,0.3,0.3,0.25,0.15,主动攻击进入战斗时，部队遭受伤害降低10%。,受到近战攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/9/9c/fwke5lm3g2tdksncjbhylg7zxpbz5xf.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%89%E4%BD%91%E4%BD%BF%E5%BE%92.png,https://patchwiki.biligame.com/images/langrisser/3/3c/allgsv8p0tse5d7zd4edr2vfy1da2le.png
光佑使徒,光盾剑卫,步兵,5068,260,567,348,311,141,5067.85625,260.11128,566.587584,348.204598,310.751136,141.36525,1000,30,150,90,90,20,无,0,0,0,0,0,0,0.3,0.3,0.25,0.15,部队血量高于80%时，遭受暴击率降低10%。,受到远程攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/9/9c/fwke5lm3g2tdksncjbhylg7zxpbz5xf.png/82px-%E5%A4%B4%E5%83%8F_%E5%85%89%E4%BD%91%E4%BD%BF%E5%BE%92.png,https://patchwiki.biligame.com/images/langrisser/2/2b/k9u2vm161ro6vg21nynagc2up9ag1wo.png
海恩,黑龙魔导师,SP法师,3489,258,547,240,388,87,3488.528,257.86332,547.44456,240.082483,388.440855,86.94686,1000,30,150,90,90,20,智力+5%；行动结束时获得1个天赋的智力提升效果（[黑龙的学识]天赋额外获得1个[雷]或[炎]）。,0,0,0.05,0,0,0,0.1,0.4,0.1,0.4,部队血量高于80%时，遭受暴击率降低10%。,受到攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/5/57/9o2k3cji8s3bcu3ypdj3dndamuzael1.png/82px-%E5%A4%B4%E5%83%8F_%E6%B5%B7%E6%81%A9.png,https://patchwiki.biligame.com/images/langrisser/5/5f/ezra5x07c4zwxr6r7rtcuwemr4gkdz2.png
海恩,圣者,僧侣,3301,310,498,256,373,80,3301.36024,310.217388,497.8272,256.368168,372.96021,80.32271,1000,30,150,90,90,20,智力+5%；行动结束时获得1个天赋的智力提升效果（[黑龙的学识]天赋额外获得1个[雷]或[炎]）。,0,0,0.05,0,0,0,0.1,0.4,0.1,0.35,部队血量100%时，遭受伤害降低10%。,部队血量100%时，伤害提高10%。,https://patchwiki.biligame.com/images/langrisser/thumb/5/57/9o2k3cji8s3bcu3ypdj3dndamuzael1.png/82px-%E5%A4%B4%E5%83%8F_%E6%B5%B7%E6%81%A9.png,https://patchwiki.biligame.com/images/langrisser/3/3c/allgsv8p0tse5d7zd4edr2vfy1da2le.png
海恩,巫师,法师,3154,258,527,237,373,80,3153.977875,257.86332,527.007,236.846107,372.96021,80.32271,1000,30,150,90,90,20,智力+5%；行动结束时获得1个天赋的智力提升效果（[黑龙的学识]天赋额外获得1个[雷]或[炎]）。,0,0,0.05,0,0,0,0.1,0.4,0.1,0.35,本部队有7个以上的强化状态时，战斗中遭受伤害降低10%。,本部队有7个以上的强化状态时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/5/57/9o2k3cji8s3bcu3ypdj3dndamuzael1.png/82px-%E5%A4%B4%E5%83%8F_%E6%B5%B7%E6%81%A9.png,https://patchwiki.biligame.com/images/langrisser/1/14/nag73iaujh413w5f0wzkrvrwijlu35j.png
海伦娜,突击骑士,骑兵,4184,609,233,275,254,113,4184.46185,608.730195,232.555635,275.195896,254.2586,113.23312,1000,150,30,90,90,20,攻击、防御+5%，使用技能造成伤害时，若自身处于友方施加的[璨晶]上，50%概率使技能冷却时间-3。,0,0.05,0,0.05,0,0,0.4,0.35,0.15,0.1,部队血量低于70%时，进入战斗后遭受伤害降低10%。,受到攻击进入战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/3/3c/3m8i38usnk5gwjh1ndvgezxe2u0g9oz.png/82px-%E5%A4%B4%E5%83%8F_%E6%B5%B7%E4%BC%A6%E5%A8%9C.png,https://patchwiki.biligame.com/images/langrisser/a/a6/mm81uv30343mz2uyjezjsalzlpj421z.png
海伦娜,皇家骑士,骑兵,4511,578,233,287,283,113,4510.74625,577.78116,232.555635,286.591046,283.4384,113.23312,1000,150,30,90,90,20,攻击、防御+5%，使用技能造成伤害时，若自身处于友方施加的[璨晶]上，50%概率使技能冷却时间-3。,0,0.05,0,0.05,0,0,0.4,0.35,0.15,0.1,遭受范围伤害降低10%。,主动攻击血量百分比高于自身的部队时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/3/3c/3m8i38usnk5gwjh1ndvgezxe2u0g9oz.png/82px-%E5%A4%B4%E5%83%8F_%E6%B5%B7%E4%BC%A6%E5%A8%9C.png,https://patchwiki.biligame.com/images/langrisser/a/a6/mm81uv30343mz2uyjezjsalzlpj421z.png
红月之王,异星复仇者,步兵,3878,267,518,319,323,175,3877.74972,266.90664,518.44456,319.128874,323.4384,174.78825,1000,30,150,90,90,20,智力+5%，触发血晶庇佑时，所有技能冷却时间-3。,0,0.05,0,0,0,0,0.3,0.2,0.3,0.2,部队血量低于70%时，进入战斗后遭受伤害降低10%,部队血量低于70%时，伤害提升10%,https://patchwiki.biligame.com/images/langrisser/thumb/a/aa/jv6cbds0hkg6ecmi8hqzab235alx262.png/82px-%E5%A4%B4%E5%83%8F_%E7%BA%A2%E6%9C%88%E4%B9%8B%E7%8E%8B.png,https://patchwiki.biligame.com/images/langrisser/2/2b/k9u2vm161ro6vg21nynagc2up9ag1wo.png
红月之王,血晶支配者,僧侣,3878,295,518,285,335,175,3877.74972,295.012718,518.44456,285.068848,334.7484,174.78825,1000,30,150,90,90,20,智力+5%，触发血晶庇佑时，所有技能冷却时间-3。,0,0.05,0,0,0,0,0.3,0.2,0.3,0.2,主动攻击进入战斗时，部队遭受伤害降低10%,主动攻击进入战斗时，伤害提升10%,https://patchwiki.biligame.com/images/langrisser/thumb/a/aa/jv6cbds0hkg6ecmi8hqzab235alx262.png/82px-%E5%A4%B4%E5%83%8F_%E7%BA%A2%E6%9C%88%E4%B9%8B%E7%8E%8B.png,https://patchwiki.biligame.com/images/langrisser/3/3c/allgsv8p0tse5d7zd4edr2vfy1da2le.png
户愚吕兄弟,力·100%,魔物,3914,628,233,313,273,121,3914.16291,627.860306,232.555635,312.877622,272.877622,120.9208,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.4,0.4,0.1,0.1,部队血量100%时，遭受伤害降低10%。,部队血量100%时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/f/f6/h6ul74v2xfkdqmel3wr6kxnhfeeby0r.png/82px-%E5%A4%B4%E5%83%8F_%E6%88%B7%E6%84%9A%E5%90%95%E5%85%84%E5%BC%9F.png,https://patchwiki.biligame.com/images/langrisser/f/f5/jtug5y6g75i6833lqx7y046grsymppz.png
户愚吕兄弟,武态·剑,骑兵,4303,596,233,313,262,121,4303.35808,595.806128,232.555635,312.877622,261.654072,120.9208,1000,150,30,90,90,20,无,0,0,0,0,0,0,0.4,0.4,0.1,0.1,本部队有10个以上的强化状态时，战斗中遭受伤害降低10%。,本部队有10个以上的强化状态时，战斗中伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/f/f6/h6ul74v2xfkdqmel3wr6kxnhfeeby0r.png/82px-%E5%A4%B4%E5%83%8F_%E6%88%B7%E6%84%9A%E5%90%95%E5%85%84%E5%BC%9F.png,https://patchwiki.biligame.com/images/langrisser/a/a6/mm81uv30343mz2uyjezjsalzlpj421z.png
怀特·茜茜,军师,僧侣,3806,305,476,282,362,80,3806.1424,304.746728,475.936576,281.980224,362.43892,80.32271,1000,30,150,90,90,20,治疗效果提升10%。行动结束时若消耗3枚及以上[战争通币]，为生命最低的友军恢复智力3倍的生命并施加[投资]。,0,0,0,0,0,0,0.3,0.2,0.35,0.15,部队血量100%时，遭受伤害降低10%,部队血量100%时，伤害提升10%,https://patchwiki.biligame.com/images/langrisser/thumb/6/6d/5evva54tdbq5hkzzmire8j97bh0eeop.png/82px-%E5%A4%B4%E5%83%8F_%E6%80%80%E7%89%B9%C2%B7%E8%8C%9C%E8%8C%9C.png,https://patchwiki.biligame.com/images/langrisser/3/3c/allgsv8p0tse5d7zd4edr2vfy1da2le.png
怀特·茜茜,隐士,法师,3806,280,476,262,340,93,3806.1424,279.990854,475.936576,261.542976,339.535468,93.3985,1000,30,150,90,90,20,治疗效果提升10%。行动结束时若消耗3枚及以上[战争通币]，为生命最低的友军恢复智力3倍的生命并施加[投资]。,0,0,0,0,0,0,0.3,0.2,0.35,0.15,遭受范围伤害降低10%,主动攻击进入战斗时，士兵伤害提升20%,https://patchwiki.biligame.com/images/langrisser/thumb/6/6d/5evva54tdbq5hkzzmire8j97bh0eeop.png/82px-%E5%A4%B4%E5%83%8F_%E6%80%80%E7%89%B9%C2%B7%E8%8C%9C%E8%8C%9C.png,https://patchwiki.biligame.com/images/langrisser/1/14/nag73iaujh413w5f0wzkrvrwijlu35j.png
辉耀圣召使,辉耀神眷使,典藏僧侣,4356,280,562,282,355,150,4355.50225,279.990854,561.539135,281.779548,354.716887,150.247,1000,30,150,90,90,20,无,0,0,0,0,0,0,0.35,0.3,0.2,0.25,部队血量100%时，遭受伤害降低10%。,本部队有5个以上增益效果时，进入战斗后伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/5/5a/8vlsa25fmvbazjjnzv7s16wm15pqdgy.png/82px-%E5%A4%B4%E5%83%8F_%E8%BE%89%E8%80%80%E5%9C%A3%E5%8F%AC%E4%BD%BF.png,https://patchwiki.biligame.com/images/langrisser/6/6b/3d1a226de8b5bd8m6buo1j1qnc5ok2k.png
辉耀圣召使,圣雷召现使,典藏法师,4039,253,592,281,378,166,4038.55289,253.31592,592.025864,271.068848,378.38353,165.87664,1000,30,150,90,90,20,无,0,0,0,0,0,0,0.35,0.3,0.2,0.25,与血量百分比低于自身的部队交战时，进入战斗后遭受伤害降低10%。,部队血量高于80%时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/5/5a/8vlsa25fmvbazjjnzv7s16wm15pqdgy.png/82px-%E5%A4%B4%E5%83%8F_%E8%BE%89%E8%80%80%E5%9C%A3%E5%8F%AC%E4%BD%BF.png,https://patchwiki.biligame.com/images/langrisser/6/65/jykurhe6n544uivalk8joo98nyxjdp2.png
辉夜,月隐谪仙,法师,3671,290,566,240,356,135,3670.77624,290.00543,566.23677,240.082483,355.535468,134.816,1000,30,150,90,90,20,智力+5%，回合开始时，若周围1圈范围内存在2名及以上其他友军，天赋施加[猪][鹿][蝶]的范围缩减为1圈。,0,0,0.05,0,0,0,0.2,0.4,0.15,0.25,本部队有弱化状态时，战斗中遭受伤害降低10%。,与具有“弱化效果”的部队战斗时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/9/9a/kpro29mq9ylcw3rsizoykllawhufiji.png/82px-%E5%A4%B4%E5%83%8F_%E8%BE%89%E5%A4%9C.png,https://patchwiki.biligame.com/images/langrisser/1/14/nag73iaujh413w5f0wzkrvrwijlu35j.png
辉夜,月之贤人,僧侣,3994,290,534,271,319,149,3994.02267,290.00543,534.182592,271.049042,318.751136,148.59392,1000,30,150,90,90,20,智力+5%，回合开始时，若周围1圈范围内存在2名及以上其他友军，天赋施加[猪][鹿][蝶]的范围缩减为1圈。,0,0,0.05,0,0,0,0.2,0.4,0.15,0.25,受到近战攻击时，遭受物理伤害降低10%。,部队血量低于70%时，伤害提升10%。,https://patchwiki.biligame.com/images/langrisser/thumb/9/9a/kpro29mq9ylcw3rsizoykllawhufiji.png/82px-%E5%A4%B4%E5%83%8F_%E8%BE%89%E5%A4%9C.png,https://patchwiki.biligame.com/images/langrisser/3/3c/allgsv8p0tse5d7zd4edr2vfy1da2le.png
