装备名称,类别,生命,攻击,智力,防御,魔防,技巧,基础加成,满级特效,常驻生命,常驻攻击,常驻智力,常驻防御,常驻魔防,常驻技巧,满血生命,满血攻击,满血智力,满血防御,满血魔防,满血技巧,80血生命,80血攻击,80血智力,80血防御,80血魔防,80血技巧,50血生命,50血攻击,50血智力,50血防御,50血魔防,50血技巧,50血以下生命,50血以下攻击,50血以下智力,50血以下防御,50血以下魔防,50血以下技巧,图片地址
蓝色惑星,武器,583,85,0,0,0,0,生命+583，攻击+85,进入战斗前，每移动1格，攻击、防御、魔防各提升5%（最多提升至15%）。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/f/fe/5i2hf8s10txxi4k8qelreqmoh9fh531.png/58px-%E8%93%9D%E8%89%B2%E6%83%91%E6%98%9F.png
藏锋暗面(席恩专属),头饰,437,0,0,0,59,0,生命+437，魔防+59,生命+10%。回收旋刃后，获得遭受伤害降低20%，持续1回合。行动结束时，在10格范围内随机一名敌军位置生成[旋刃]。（[触发冷却]该效果需间隔2回合才能再次触发。在竞技模式中生成范围提升为全场）,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/7/70/7vy4tunol13xpqq6bh23p8747hlj2r3.png/59px-%E8%97%8F%E9%94%8B%E6%9A%97%E9%9D%A2.png
虔辉礼祝(艾尔玛专属),头饰,364,0,0,0,65,0,生命+364，魔防+65,生命+10%。[圣光火烛]治疗效果提升20%。自身拥有超绝强化特殊效果时，施加的[圣光之镜]不可驱散。,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/8/89/jxu54o0zq2o2rgzcxyvzn38a9zyk56v.png/59px-%E8%99%94%E8%BE%89%E7%A4%BC%E7%A5%9D.png
血之三弦琴,武器,0,107,0,0,0,43,攻击+107，技巧+43,攻击+10%，防御+5%。,0,0.1,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/b/b1/7be3gyune2ycndwz9fk89nmlokt0uas.png/59px-%E8%A1%80%E4%B9%8B%E4%B8%89%E5%BC%A6%E7%90%B4.png
血之盟约,饰品,1102,0,0,0,0,0,生命+1102,生命+15%。免疫“无法被治疗”、“无法遭受强化效果”。,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/9/92/rq6tnoany7gawq2so003saswcxuujh2.png/52px-%E8%A1%80%E4%B9%8B%E7%9B%9F%E7%BA%A6.png
血纹魔铠,衣服,437,0,0,65,0,0,生命+437，防御+65,生命、防御+5%。被近战攻击时，有30%的概率发动，本次战斗部队遭受伤害降低30%。,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/8/89/a2608lwug3leji4kkqpq03b5pd8d546.png/55px-%E8%A1%80%E7%BA%B9%E9%AD%94%E9%93%A0.png
行刑者的缄默(朱利安专属),头饰,437,0,0,0,59,0,生命+437，魔防+59,生命+10%。全场有敌军部队生命低于100%，使用技能时部队射程+1。攻击后有20%概率再次行动。（[触发冷却]该效果间隔2回合才可以再次触发）,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/1/18/8sxl8ulaok8p0kpazhr6luhfa2bovkg.png/54px-%E8%A1%8C%E5%88%91%E8%80%85%E7%9A%84%E7%BC%84%E9%BB%98.png
诅咒之枪,武器,583,85,0,0,0,0,生命+583，攻击+85,主动进入战斗时，防御提升15%，魔防提升15%。战斗后，有50%概率使敌军无法使用主动技能，无法遭受治疗，持续1回合。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/f/fc/6jbko8c7nb2grqnt1met75vkvrnauso.png/59px-%E8%AF%85%E5%92%92%E4%B9%8B%E6%9E%AA.png
赤红之息(帕特里夏专属),武器,437,0,107,0,0,0,生命+437，智力+107,智力+10%，自身施加的[燃魂之疫]持续时间+1，主动攻击造成伤害后，有100%的概率对敌方额外施加一个[燃魂之疫]。,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/f/fc/15c5e6lm9y7gvsjcsc3kxedvhdl7x2g.png/58px-%E8%B5%A4%E7%BA%A2%E4%B9%8B%E6%81%AF.png
赦罪信冕(卢克蕾蒂娅专属),头饰,364,0,0,0,65,0,生命+364，魔防+65,生命+10%，[魔能傀儡]行动结束时，驱散召唤者1个弱化效果，并施加1个随机免疫效果，持续1回合。[魔能傀儡]主动攻击会先于敌军攻击，当召唤者死亡时，造成伤害提升30%。,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/0/00/67w3u4pfy556hc4dhk0ib4s0rw344ro.png/56px-%E8%B5%A6%E7%BD%AA%E4%BF%A1%E5%86%95.png
转生的铭文(降生之光专属),头饰,364,0,0,0,65,0,生命+364，魔防+65,生命+10%，英雄天赋可以累积的[威光]效果个数+1。触发再行动时，身上携带的强化效果回合数不会减少。,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/e/ee/lgi05xskgyjvdrbgf06wknfb5i5kggt.png/46px-%E8%BD%AC%E7%94%9F%E7%9A%84%E9%93%AD%E6%96%87.png
辉光裁决士(修杰特专属),武器,0,107,0,0,0,43,攻击+107，技巧+43,攻击+10%，可以享受[光辉军团]超绝效果。范围伤害技能变为对格子释放。自身距离目标越远，造成暴击率越高，每相隔多1格距离英雄暴击率提升3%（最高15%）,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/3/36/fd00cc8v55cmuuwqeo5rd9hymjj1h2v.png/59px-%E8%BE%89%E5%85%89%E8%A3%81%E5%86%B3%E5%A3%AB.png
迅银飞刀,武器,0,96,0,0,0,53,攻击+96，技巧+53,攻击+10%，主动攻击进入战斗时，与敌军每相距1格英雄暴击、暴击伤害提升5%。（最高15%）,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/7/7b/f53kbtd4qo93po8td43y4kw5mgddsg6.png/59px-%E8%BF%85%E9%93%B6%E9%A3%9E%E5%88%80.png
远古圣王冠冕(路因专属),头饰,583,0,0,0,48,0,生命+583，魔防+48,防御+10%。周围2格范围内有友军时，英雄造成伤害提升10%。可以享受[光辉军团]超绝效果。,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/1/11/e1j2696b6toohmzs24omthybjt8cstf.png/59px-%E8%BF%9C%E5%8F%A4%E5%9C%A3%E7%8E%8B%E5%86%A0%E5%86%95.png
远海汐谣(宁芙专属),武器,437,0,107,0,0,0,生命+437，智力+107,智力+10%。施加[奇幻泡泡]时，自身所有技能冷却时间减少1回合。回合开始时若自身拥有[咏唱]，额外获得1层天赋计数。,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/b/bf/shibbd4b5fvyaow4kbqk59q0705n9em.png/53px-%E8%BF%9C%E6%B5%B7%E6%B1%90%E8%B0%A3.png
远见(艾马林克专属),头饰,583,0,0,0,48,0,生命+583，魔防+48,生命+10%。行动结束时，使得周围2格以内所有敌军随机获得一个弱化效果。,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/d/d4/bvxfx1lq1477mn004yr0kai6w1b473w.png/58px-%E8%BF%9C%E8%A7%81.png
逆矢外壳,衣服,509,0,0,59,0,0,生命+509，防御+59,防御、魔防+5%。被远程攻击进入战斗前，对故军造成固定伤害，伤害值为英雄魔防的1.5倍。,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/2/24/bl2ei9ieq5tfa8lwzc79ay8rx3ynz1w.png/58px-%E9%80%86%E7%9F%A2%E5%A4%96%E5%A3%B3.png
逆羽的假面(希琳卡专属),头饰,583,0,0,0,48,0,生命+583，魔防+48,防御+10%。主动攻击进入战斗，造成伤害提升12%。对自己施加的强化效果持续回合+1，在休眠状态下身上的增益效果回合数不会减少。,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/7/70/2g6ch4e1le0b1krbv8ec1h6phahvipg.png/54px-%E9%80%86%E7%BE%BD%E7%9A%84%E5%81%87%E9%9D%A2.png
逆载锋盔(卡洛莉安专属),头饰,583,0,0,0,48,0,生命+583，魔防+48,生命，防御+5%。天赋的生效范围+1，造成的移动力降低效果持续时间+1。每移动1格，英雄的暴击率与造成伤害提升2%（最高10%）。,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/3/36/hv8y10nrgtgn0p53yc1sj1da8b70y1e.png/56px-%E9%80%86%E8%BD%BD%E9%94%8B%E7%9B%94.png
逐梦之冠(格尼尔专属),头饰,583,0,0,0,48,0,生命+583，魔防+48,魔防+5%。当自身强化状态数量大于或等于7个时，反击伤害提高50%。,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/9/9c/fc374u2pfju57sdw67hl6e9j8j8s7o4.png/50px-%E9%80%90%E6%A2%A6%E4%B9%8B%E5%86%A0.png
逸才权杖,武器,437,0,107,0,0,0,生命+437，智力+107,生命+5%。自身处于“非防御地形”，使用需进入战斗的远程技能时部队射程+1。（该效果对不会受到近战伤害减免的技能无效）,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/0/01/43tcq5p8ut3zuwrysoe2matebiex4ou.png/59px-%E9%80%B8%E6%89%8D%E6%9D%83%E6%9D%96.png
遣罚碎骨锤,武器,583,85,0,0,0,0,生命+583，攻击+85,攻击+10%。主动攻击进入战斗前使敌军“防具技能失效”（最大生命值除外），当目标为非玩家英雄时，效果替换为“防御降低15%”，持续1回合。,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/9/9e/mydmnn9mbn0w92e1yofyf4e9ps0gdd0.png/59px-%E9%81%A3%E7%BD%9A%E7%A2%8E%E9%AA%A8%E9%94%A4.png
里格重盔,头饰,583,0,0,0,48,0,生命+583，魔防+48,生命+10%。护卫友军时，反击伤害提升15%。,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/5/52/mvfbfchw77za01b01i2qfmw6rf29hv7.png/55px-%E9%87%8C%E6%A0%BC%E9%87%8D%E7%9B%94.png
重山行袍(古恩专属),衣服,437,0,0,65,0,0,生命+437，防御+65,生命，防御+5%。每次触发天赋移除[复仇孤狼]效果时，自身治疗效果少降低5%。狼王意志额外获得效果：“行动结束时，可以选择移除[月狼之力]效果并获得[复仇孤狼]效果。（[触发冷却]该效果间隔1回合才可以再次触发。）,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/6/60/et7ygw472zl0nke7ekprmkunpijkopw.png/53px-%E9%87%8D%E5%B1%B1%E8%A1%8C%E8%A2%8D.png
金刚背心,衣服,509,0,0,59,0,0,生命+509，防御+59,被攻击时，攻击、暴击率提升15%。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/f/f8/bzz224h03nhgub3n72gwclx1pd57ulm.png/59px-%E9%87%91%E5%88%9A%E8%83%8C%E5%BF%83.png
铁锈与荣光(霍夫曼专属),护甲,437,0,0,65,0,0,生命+437，防御+65,"生命，防御+5%。[王国之盾]使用[荣光戍阵]时，获得效果[指挥]:""当其他非飞行的友军通过防御范围内的地形时，可以获得1格免除移动力降低的机会""和""替相邻3格友军承受所有攻击""，持续4回合，不可驱散。",0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/1/10/0wjiz0lx1kxi3inowl70u23tmewdswu.png/57px-%E9%93%81%E9%94%88%E4%B8%8E%E8%8D%A3%E5%85%89.png
银风的裁断(维尔纳专属),头饰,437,0,0,0,59,0,生命+437，魔防+59,防御+10%，战斗开始时，获得[强袭姿态]。处于[强袭姿态]时，如果主动攻击前未移动过，则战后再次获得[强袭姿态]。,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/1/1e/kyq42zlf517ua72155s7dssybco8s6c.png/58px-%E9%93%B6%E9%A3%8E%E7%9A%84%E8%A3%81%E6%96%AD.png
铸剑者勋章,饰品,0,0,0,48,43,0,防御+48，魔防+43,全属性+5%。免疫“固定伤害”、“无法使用主动技能”。,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/2/2d/gmmmgj75dgi64t4ubedfv1hdau67rhc.png/59px-%E9%93%B8%E5%89%91%E8%80%85%E5%8B%8B%E7%AB%A0.png
锋疆禁铠,衣服,437,0,0,65,0,0,生命+437，防御+65,防御，魔防+5%。护卫时，防御、魔防额外提升10%。,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/c/c2/79gxulvhridool1h8tpx2mmt3q2hwtm.png/59px-%E9%94%8B%E7%96%86%E7%A6%81%E9%93%A0.png
锐目透镜(西格玛专属),头饰,437,0,0,0,59,0,生命+437，魔防+59,生命+5%。行动结束时，有25%概率使得自己获得“攻击+20%”，持续4回合。,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/a/ac/ec1ltfcylk6980f1fkvpid3slv4rs3v.png/59px-%E9%94%90%E7%9B%AE%E9%80%8F%E9%95%9C.png
镜面铠甲,衣服,437,0,0,65,0,0,生命+437，防御+65,生命、防御+5%。被近战攻击前，对敌军造成固定伤害，伤害值为英雄防御的1.5倍。,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/a/a0/qpt5mqqed31fo9g2qkmyshvp13iemj3.png/58px-%E9%95%9C%E9%9D%A2%E9%93%A0%E7%94%B2.png
雪祭灵袍(萨格尼专属),衣服,583,0,0,54,0,0,生命+583，防御+54,生命+10%，释放[凛寒锐目]后，可以选择移动“雪鸮”的次数+1。周围6格范围内有自身释放的“雪鸮”时，无法被致命一击（每场战斗最多触发1次）。,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/0/00/nzppqcxz8r0dav0jm1a14m73gpdiiex.png/55px-%E9%9B%AA%E7%A5%AD%E7%81%B5%E8%A2%8D.png
雷之神格,武器,583,85,0,0,0,0,生命+583，攻击+85,防御+10%，近战攻击进入战斗前，有100%的概率对敌军造成一次固定伤害，伤害值为英雄防御的1倍。,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/f/f7/lfw4yr5cvbwqijvdj1jlsysgf38a7xz.png/59px-%E9%9B%B7%E4%B9%8B%E7%A5%9E%E6%A0%BC.png
霜冬的傲意(格伦希尔专属),头饰,583,0,0,0,48,0,生命+583，魔防+48,生命+10%，与移动力不超过自身的部队战斗时，敌军不会先于自身进行攻击。使用技能攻击进入战斗前，若敌军拥有移动力降低效果，战后该技能冷却时间减少4回合。（[触发冷却]该效果需要间隔2回合才能再次触发）,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/b/be/jvqo31t92g9e94z28m2r44p47wfhvr6.png/59px-%E9%9C%9C%E5%86%AC%E7%9A%84%E5%82%B2%E6%84%8F.png
霜火之冠,头饰,364,0,0,0,65,0,生命+364，魔防+65,魔防+10%。主动攻击进入战斗时，遭受伤害降低10%。,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/4/4c/35ys8oo18jgsb1aku22qloaygsciaql.png/59px-%E9%9C%9C%E7%81%AB%E4%B9%8B%E5%86%A0.png
霸王战甲(巴恩哈特专属),衣服,437,0,0,65,0,0,生命+437，防御+65,生命+5%。英雄天赋范围+1。,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/3/34/6g241rnv0zf6cztt57lxgp5km6od8ks.png/59px-%E9%9C%B8%E7%8E%8B%E6%88%98%E7%94%B2.png
霸者徽章,饰品,509,75,0,0,0,0,生命+509，攻击+75,全属性+5%。免疫“防御、魔防降低”、“攻击、智力降低”、“移动力降低”。,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/9/95/hel9kb5qlqvom2igzep7t0trzdhp3wo.png/57px-%E9%9C%B8%E8%80%85%E5%BE%BD%E7%AB%A0.png
青龙之胄(利昂专属),衣服,437,0,0,65,0,0,生命+437，防御+65,防御+10%。受到伤害后，获得效果“移动不受地形限制”，持续1回合。,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/f/fd/e524jdawqjl6swpj0y96dylwuju9byf.png/57px-%E9%9D%92%E9%BE%99%E4%B9%8B%E8%83%84.png
领袖之盔,头饰,583,0,0,0,48,0,生命+583，魔防+48,生命+10%，行动结束时，使相邻的1名其他友军“防御”提升20%，且免疫“防御、魔防降低”，“无法遭受治疗”，持续1回合,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/1/1d/g4n21bit29xlnt4bo6gy16b7ta57lzl.png/49px-%E9%A2%86%E8%A2%96%E4%B9%8B%E7%9B%94.png
风中之花(安洁丽娜专属),头饰,437,0,0,0,59,0,生命+437，魔防+59,防御+10%。触发再行动时，身上携带的强化状态回合数不会减少。(该效果需要间隔3回合才能再次触发),0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/3/33/me7nyg8juuy9282c49nyrdug1l5g59j.png/59px-%E9%A3%8E%E4%B8%AD%E4%B9%8B%E8%8A%B1.png
风之翎羽(艾拉斯卓专属),头饰,437,0,0,0,59,0,生命+437，魔防+59,魔防+10%。自身处于“树林”“山地”和“草地” 上时，攻击可以无视护卫，并在战后恢复伤害数值20%的生命。,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/6/66/opaqezw87wrczfp4qvdoivvvhj8nmcz.png/54px-%E9%A3%8E%E4%B9%8B%E7%BF%8E%E7%BE%BD.png
风斩,武器,0,96,0,0,0,54,攻击+96，技巧+54,攻击+10%。主动进入战斗时，战后有50%的概率使敌军“防御”降低20%，持续1回合。,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/a/a8/9txnybd59dm30iqh42034sp2ljew6u3.png/58px-%E9%A3%8E%E6%96%A9.png
风暴卡路里,武器,583,0,85,0,0,0,生命+583，智力+85,部队生命80%以上时，智力提升15%。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/a/aa/6yoiay04cd312ja6q5udo6xvlmpjq1n.png/58px-%E9%A3%8E%E6%9A%B4%E5%8D%A1%E8%B7%AF%E9%87%8C.png
风王战甲,衣服,437,0,0,65,0,0,生命+437，防御+65,生命、防御+5%。被远程攻击时，有30%的概率发动，本次战斗遭受伤害降低30%。,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/0/0e/8aoqnaa54w5beet10l4wrz6dm5ob2kz.png/55px-%E9%A3%8E%E7%8E%8B%E6%88%98%E7%94%B2.png
风袭羽冠(露娜专属),头饰,437,0,0,0,59,0,生命+437，魔防+59,"生命、魔防+5%。自身所有天赋和技能的指挥效果范围+1。行动结束时，使自身1格范围内的2个其他友军""造成伤害""提升15%，持续1回合。",0.05,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/f/f1/fnonps8xywmzmgkg5bxfrhw6rzgeyre.png/55px-%E9%A3%8E%E8%A2%AD%E7%BE%BD%E5%86%A0.png
风袭翼盔(法娜专属),头饰,437,0,0,0,59,0,生命+437，魔防+59,魔防+10%。 使用范围伤害技能时，生效范围+1。[触发冷却]使用范围技能造成伤害时则该效果进入触发冷却，间隔4回合才可以再次触发。,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/5/52/ndfezjgcr6ew7z4gnbg4po5cvfrcjrc.png/56px-%E9%A3%8E%E8%A2%AD%E7%BF%BC%E7%9B%94.png
飞隐星兜(燕专属),头饰,437,0,0,0,59,0,生命+437，魔防+59,生命+10%。造成伤害提升10%，遭受范围伤害降低10%。自身拥有隐匿效果时，暴击伤害提升15%，行动结束获得[身轻如燕]：“移动力+1，可叠加2次”，持续2回合。,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/1/11/1lz19lk1936pvhbsqpzs9jpa4o0r1zc.png/53px-%E9%A3%9E%E9%9A%90%E6%98%9F%E5%85%9C.png
驭龙之冠(蕾娜塔专属),头饰,437,0,0,0,59,0,生命+437，魔防+59,"生命、魔防+5%。对敌方施加的弱化效果持续回合+1。每次触发天赋时使自身获得[御风]，且免疫：""攻击、智力降低""、""无法使用主动技能""，持续2回合。可以享受[流星直击]超绝效果。",0.05,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/a/a0/flvtrod3fhhy962ngqif1ij52laik75.png/59px-%E9%A9%AD%E9%BE%99%E4%B9%8B%E5%86%A0.png
驯鹿礼帽,头饰,364,0,0,0,65,0,生命+364，魔防+65,生命+10%。行动结束时，使相邻的1个友军“魔防”提升20%，且免疫“晕眩”、“无法遭受强化效果”，“移动力降低”，持续1回合。,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/d/d4/dv11hahy70pr7x2oymrrvnjbepx3zms.png/59px-%E9%A9%AF%E9%B9%BF%E7%A4%BC%E5%B8%BD.png
魔女的追想,头饰,364,0,0,0,65,0,生命+364，魔防+65,生命+10%。行动结束时，使相邻的1个友军“技巧”+20%，并免疫“治疗反转（施加的治疗转化为伤害）”、“无法再行动”，持续1回合。,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/4/46/8odgxwwkftlzng46q6uxun9e6pul92z.png/58px-%E9%AD%94%E5%A5%B3%E7%9A%84%E8%BF%BD%E6%83%B3.png
魔导杖,武器,437,0,107,0,0,0,生命+437，智力+107,使用单体技能时，伤害提升15%。主动进入战斗前，有50%的概率使得敌军遭受一个弱化状态。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/7/74/n83vb7cnk5h1fume68pudbnwdp509o4.png/59px-%E9%AD%94%E5%AF%BC%E6%9D%96.png
魔导防护服(蕾伽尔专属),衣服,583,0,0,54,0,0,生命+583，防御+54,生命+5%。被近战攻击进入战斗前，对敌军造成1次固定伤害，伤害值为英雄智力的1倍。,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/8/8d/q1gggoijdlpow5qdqvsrj6luly6btn5.png/48px-%E9%AD%94%E5%AF%BC%E9%98%B2%E6%8A%A4%E6%9C%8D.png
魔渊天启(神降者专属),头饰,583,0,0,0,48,0,生命+583，魔防+48,生命+10%。具有至少3种来自天赋的属性加成时，自身施加的[黯魇]与[魔选]不可驱散。周围3格范围内存在敌方[僧侣]或[魔物]时具有[免疫]。,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://patchwiki.biligame.com/images/langrisser/thumb/8/80/bkvjl93fg92r884nmpw7rn93n46dtyp.png/52px-%E9%AD%94%E6%B8%8A%E5%A4%A9%E5%90%AF.png
